ticket_id,projekt,reporter,assignee,prioritet,status,datum_kreiranja,dan,mjesec,godina,kvartal,dan_u_tjednu,sati_rjesavanja,dana_rjesavanja,broj_komentara,sati_open,sati_in_progress,sati_resolved,sati_waiting
11255000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-07-09,9,7,2008,3,Wednesday,88521.21,3688.38,6,88521.21,NULL,NULL,NULL
11256000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-07-09,9,7,2008,3,Wednesday,88520.59,3688.36,5,88520.59,NULL,NULL,NULL
11257000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-07-09,9,7,2008,3,Wednesday,88396.26,3683.18,22,88396.26,NULL,NULL,NULL
11259000,"Project Eclipse","Petra Jurić",NULL,unknown,closed,2008-07-09,9,7,2008,3,Wednesday,88516.65,3688.19,6,88516.65,NULL,NULL,NULL
11260000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-07-10,10,7,2008,3,Thursday,88497.54,3687.40,6,88497.54,NULL,NULL,NULL
11261000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-07-10,10,7,2008,3,Thursday,88373.36,3682.22,21,88373.36,NULL,NULL,NULL
11262000,"Project Eclipse","Josip Vuković",NULL,unknown,closed,2008-07-10,10,7,2008,3,Thursday,88493.77,3687.24,6,88493.77,NULL,NULL,NULL
11263000,"Project Eclipse","Josip Vuković",NULL,unknown,closed,2008-07-10,10,7,2008,3,Thursday,88493.61,3687.23,5,88493.61,NULL,NULL,NULL
11264000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-07-10,10,7,2008,3,Thursday,88363.35,3681.81,5,88363.35,NULL,NULL,NULL
11265000,"Project Orion","Luka Knežević",NULL,unknown,closed,2008-07-13,13,7,2008,3,Sunday,88426.52,3684.44,7,88426.52,NULL,NULL,NULL
11266000,"Project Orion","Luka Knežević",NULL,unknown,closed,2008-07-13,13,7,2008,3,Sunday,88426.34,3684.43,7,88426.34,NULL,NULL,NULL
11269000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-07-13,13,7,2008,3,Sunday,88302.03,3679.25,17,88302.03,NULL,NULL,NULL
11270000,"Project Phoenix","Josip Božić",NULL,unknown,closed,2008-07-14,14,7,2008,3,Monday,88271.58,3677.98,6,88271.58,NULL,NULL,NULL
11272000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-07-14,14,7,2008,3,Monday,88394.05,3683.09,6,88394.05,NULL,NULL,NULL
11273000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-07-14,14,7,2008,3,Monday,88393.59,3683.07,5,88393.59,NULL,NULL,NULL
11274000,"Project Apollo","Petar Kovačić",NULL,unknown,closed,2008-07-15,15,7,2008,3,Tuesday,88252.44,3677.19,11,88252.44,NULL,NULL,NULL
11276000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-07-15,15,7,2008,3,Tuesday,88249.72,3677.07,19,88249.72,NULL,NULL,NULL
11277000,"Project Titan","Josip Novak",NULL,unknown,closed,2008-07-15,15,7,2008,3,Tuesday,88370.90,3682.12,9,88370.90,NULL,NULL,NULL
11278000,"Project Zenith","Josip Pavlović",NULL,unknown,closed,2008-07-15,15,7,2008,3,Tuesday,88239.36,3676.64,21,88239.36,NULL,NULL,NULL
11279000,"Project Orion","Petra Knežević",NULL,unknown,closed,2008-07-16,16,7,2008,3,Wednesday,88354.16,3681.42,6,88354.16,NULL,NULL,NULL
11280000,"Project Nova","Marko Knežević",NULL,unknown,closed,2008-07-16,16,7,2008,3,Wednesday,88352.49,3681.35,6,88352.49,NULL,NULL,NULL
11281000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-07-16,16,7,2008,3,Wednesday,88229.18,3676.22,8,88229.18,NULL,NULL,NULL
11283000,"Project Zenith","Josip Pavlović",NULL,unknown,closed,2008-07-16,16,7,2008,3,Wednesday,88223.05,3675.96,22,88223.05,NULL,NULL,NULL
11285000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-07-17,17,7,2008,3,Thursday,88328.16,3680.34,3,88328.16,NULL,NULL,NULL
11288000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-07-20,20,7,2008,3,Sunday,88135.13,3672.30,20,88135.13,NULL,NULL,NULL
11290000,"Project Vega","Petra Novak",NULL,unknown,closed,2008-07-20,20,7,2008,3,Sunday,88133.50,3672.23,13,88133.50,NULL,NULL,NULL
11291000,"Project Apollo","Petar Kovačić",NULL,unknown,closed,2008-07-20,20,7,2008,3,Sunday,88133.12,3672.21,6,88133.12,NULL,NULL,NULL
11293000,"Project Phoenix","Josip Božić",NULL,unknown,closed,2008-07-20,20,7,2008,3,Sunday,88127.16,3671.97,3,88127.16,NULL,NULL,NULL
11294000,"Project Nexus","Luka Vuković",NULL,unknown,closed,2008-07-20,20,7,2008,3,Sunday,88253.66,3677.24,9,88253.66,NULL,NULL,NULL
11295000,"Project Nexus","Luka Vuković",NULL,unknown,closed,2008-07-20,20,7,2008,3,Sunday,88253.65,3677.24,7,88253.65,NULL,NULL,NULL
11296000,"Project Vega","Petra Novak",NULL,unknown,closed,2008-07-21,21,7,2008,3,Monday,88110.63,3671.28,14,88110.63,NULL,NULL,NULL
11297000,"Project Nexus","Luka Vuković",NULL,unknown,closed,2008-07-21,21,7,2008,3,Monday,88233.10,3676.38,9,88233.10,NULL,NULL,NULL
11298000,"Project Vega","Petra Novak",NULL,unknown,closed,2008-07-21,21,7,2008,3,Monday,88105.52,3671.06,5,88105.52,NULL,NULL,NULL
11299000,"Project Nexus","Luka Vuković",NULL,unknown,closed,2008-07-22,22,7,2008,3,Tuesday,88209.08,3675.38,6,88209.08,NULL,NULL,NULL
11300000,"Project Nexus","Luka Vuković",NULL,unknown,closed,2008-07-22,22,7,2008,3,Tuesday,88209.08,3675.38,5,88209.08,NULL,NULL,NULL
11301000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-07-22,22,7,2008,3,Tuesday,88085.86,3670.24,13,88085.86,NULL,NULL,NULL
11302000,"Project Apollo","Ivana Babić",NULL,unknown,closed,2008-07-22,22,7,2008,3,Tuesday,88204.20,3675.18,6,88204.20,NULL,NULL,NULL
11303000,"Project Apollo","Petar Kovačić",NULL,unknown,closed,2008-07-23,23,7,2008,3,Wednesday,88063.07,3669.29,4,88063.07,NULL,NULL,NULL
11304000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-07-23,23,7,2008,3,Wednesday,88182.58,3674.27,6,88182.58,NULL,NULL,NULL
11305000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-07-23,23,7,2008,3,Wednesday,88182.27,3674.26,3,88182.27,NULL,NULL,NULL
11306000,"Project Horizon","Marko Božić",NULL,unknown,closed,2008-07-23,23,7,2008,3,Wednesday,88182.25,3674.26,3,88182.25,NULL,NULL,NULL
11307000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-07-23,23,7,2008,3,Wednesday,88058.55,3669.11,9,88058.55,NULL,NULL,NULL
11308000,"Project Aurora","Petra Novak",NULL,unknown,closed,2008-07-23,23,7,2008,3,Wednesday,88180.75,3674.20,7,88180.75,NULL,NULL,NULL
11309000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-07-23,23,7,2008,3,Wednesday,88056.89,3669.04,8,88056.89,NULL,NULL,NULL
11310000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-07-23,23,7,2008,3,Wednesday,88056.72,3669.03,7,88056.72,NULL,NULL,NULL
11311000,"Project Apollo","Petar Kovačić",NULL,unknown,closed,2008-07-24,24,7,2008,3,Thursday,88039.52,3668.31,8,88039.52,NULL,NULL,NULL
11312000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-07-24,24,7,2008,3,Thursday,88036.28,3668.18,8,88036.28,NULL,NULL,NULL
11313000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-07-24,24,7,2008,3,Thursday,88035.30,3668.14,9,88035.30,NULL,NULL,NULL
11314000,"Project Horizon","Marko Božić",NULL,unknown,closed,2008-07-24,24,7,2008,3,Thursday,88158.38,3673.27,7,88158.38,NULL,NULL,NULL
11316000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-07-24,24,7,2008,3,Thursday,88030.72,3667.95,14,88030.72,NULL,NULL,NULL
11318000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-07-27,27,7,2008,3,Sunday,88086.74,3670.28,5,88086.74,NULL,NULL,NULL
11322000,"Project Zenith","Josip Pavlović",NULL,unknown,closed,2008-07-28,28,7,2008,3,Monday,87937.44,3664.06,14,87937.44,NULL,NULL,NULL
11324000,"Project Vega","Petra Novak",NULL,unknown,closed,2008-07-28,28,7,2008,3,Monday,87939.39,3664.14,5,87939.39,NULL,NULL,NULL
11326000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-07-28,28,7,2008,3,Monday,87936.87,3664.04,12,87936.87,NULL,NULL,NULL
11328000,"Project Phoenix","Ivan Vuković",NULL,unknown,closed,2008-07-29,29,7,2008,3,Tuesday,87918.62,3663.28,8,87918.62,NULL,NULL,NULL
11329000,"Project Apollo","Petar Božić",NULL,unknown,closed,2008-07-29,29,7,2008,3,Tuesday,87917.77,3663.24,8,87917.77,NULL,NULL,NULL
11330000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-07-29,29,7,2008,3,Tuesday,87914.25,3663.09,6,87914.25,NULL,NULL,NULL
11331000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-07-30,30,7,2008,3,Wednesday,87895.09,3662.30,7,87895.09,NULL,NULL,NULL
11332000,"Project Phoenix","Ivan Vuković",NULL,unknown,closed,2008-07-30,30,7,2008,3,Wednesday,87894.50,3662.27,8,87894.50,NULL,NULL,NULL
11336000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-07-30,30,7,2008,3,Wednesday,87890.18,3662.09,13,87890.18,NULL,NULL,NULL
11337000,"Project Nova","Ana Marić",NULL,unknown,closed,2008-07-30,30,7,2008,3,Wednesday,87889.68,3662.07,12,87889.68,NULL,NULL,NULL
11338000,"Project Horizon","Marko Božić",NULL,unknown,closed,2008-07-31,31,7,2008,3,Thursday,87993.27,3666.39,8,87993.27,NULL,NULL,NULL
11339000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-07-31,31,7,2008,3,Thursday,87865.26,3661.05,5,87865.26,NULL,NULL,NULL
11341000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-07-31,31,7,2008,3,Thursday,87986.19,3666.09,8,87986.19,NULL,NULL,NULL
11342000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-08-01,1,8,2008,3,Friday,87840.09,3660.00,30,87840.09,NULL,NULL,NULL
11343000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-08-03,3,8,2008,3,Sunday,87923.74,3663.49,7,87923.74,NULL,NULL,NULL
11344000,"Project Quantum","Marko Knežević",NULL,unknown,closed,2008-08-03,3,8,2008,3,Sunday,87799.14,3658.30,6,87799.14,NULL,NULL,NULL
11345000,"Project Vega","Petra Novak",NULL,unknown,closed,2008-08-03,3,8,2008,3,Sunday,87798.45,3658.27,4,87798.45,NULL,NULL,NULL
11346000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-08-03,3,8,2008,3,Sunday,87909.15,3662.88,6,87909.15,NULL,NULL,NULL
11347000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-08-04,4,8,2008,3,Monday,87898.90,3662.45,7,87898.90,NULL,NULL,NULL
11348000,"Project Eclipse","Josip Vuković",NULL,unknown,closed,2008-08-04,4,8,2008,3,Monday,87897.87,3662.41,7,87897.87,NULL,NULL,NULL
11349000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-08-04,4,8,2008,3,Monday,87773.31,3657.22,11,87773.31,NULL,NULL,NULL
11350000,"Project Horizon","Marko Božić",NULL,unknown,closed,2008-08-04,4,8,2008,3,Monday,87896.30,3662.35,7,87896.30,NULL,NULL,NULL
11355000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-08-05,5,8,2008,3,Tuesday,87744.24,3656.01,3,87744.24,NULL,NULL,NULL
11356000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-08-05,5,8,2008,3,Tuesday,87741.88,3655.91,12,87741.88,NULL,NULL,NULL
11361000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-08-06,6,8,2008,3,Wednesday,87844.97,3660.21,7,87844.97,NULL,NULL,NULL
11362000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-08-06,6,8,2008,3,Wednesday,87844.05,3660.17,6,87844.05,NULL,NULL,NULL
11363000,"Project Eclipse","Petra Jurić",NULL,unknown,closed,2008-08-07,7,8,2008,3,Thursday,87826.02,3659.42,4,87826.02,NULL,NULL,NULL
11365000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-08-07,7,8,2008,3,Thursday,87823.05,3659.29,6,87823.05,NULL,NULL,NULL
11367000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-08-07,7,8,2008,3,Thursday,87698.61,3654.11,2,87698.61,NULL,NULL,NULL
11369000,"Project Horizon","Luka Horvat",NULL,unknown,closed,2008-08-10,10,8,2008,3,Sunday,87629.28,3651.22,4,87629.28,NULL,NULL,NULL
11370000,"Project Aurora","Petra Novak",NULL,unknown,closed,2008-08-10,10,8,2008,3,Sunday,87751.81,3656.33,7,87751.81,NULL,NULL,NULL
11373000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-08-10,10,8,2008,3,Sunday,87748.51,3656.19,6,87748.51,NULL,NULL,NULL
11374000,"Project Apollo","Petar Kovačić",NULL,unknown,closed,2008-08-10,10,8,2008,3,Sunday,87624.70,3651.03,13,87624.70,NULL,NULL,NULL
11376000,"Project Nova","Katarina Kovačić",NULL,unknown,closed,2008-08-11,11,8,2008,3,Monday,87600.75,3650.03,8,87600.75,NULL,NULL,NULL
11377000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-08-12,12,8,2008,3,Tuesday,87578.86,3649.12,8,87578.86,NULL,NULL,NULL
11380000,"Project Eclipse","Petra Jurić",NULL,unknown,closed,2008-08-12,12,8,2008,3,Tuesday,87698.77,3654.12,5,87698.77,NULL,NULL,NULL
11381000,"Project Horizon","Luka Horvat",NULL,unknown,closed,2008-08-13,13,8,2008,3,Wednesday,87559.55,3648.31,10,87559.55,NULL,NULL,NULL
11382000,"Project Nova","Katarina Kovačić",NULL,unknown,closed,2008-08-13,13,8,2008,3,Wednesday,87556.65,3648.19,9,87556.65,NULL,NULL,NULL
11384000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-08-14,14,8,2008,3,Thursday,87534.32,3647.26,8,87534.32,NULL,NULL,NULL
11385000,"Project Nova","Katarina Kovačić",NULL,unknown,closed,2008-08-14,14,8,2008,3,Thursday,87532.68,3647.20,44,87532.68,NULL,NULL,NULL
11386000,"Project Apollo","Petar Kovačić",NULL,unknown,closed,2008-08-14,14,8,2008,3,Thursday,87531.92,3647.16,9,87531.92,NULL,NULL,NULL
11387000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-08-14,14,8,2008,3,Thursday,87651.50,3652.15,6,87651.50,NULL,NULL,NULL
11388000,"Project Aurora","Petra Novak",NULL,unknown,closed,2008-08-17,17,8,2008,3,Sunday,87586.84,3649.45,6,87586.84,NULL,NULL,NULL
11389000,"Project Phoenix","Ivana Novak",NULL,unknown,closed,2008-08-17,17,8,2008,3,Sunday,87463.59,3644.32,7,87463.59,NULL,NULL,NULL
11391000,"Project Horizon","Marko Božić",NULL,unknown,closed,2008-08-17,17,8,2008,3,Sunday,87582.10,3649.25,3,87582.10,NULL,NULL,NULL
11392000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-08-17,17,8,2008,3,Sunday,87458.85,3644.12,6,87458.85,NULL,NULL,NULL
11393000,"Project Apollo","Petar Kovačić",NULL,unknown,closed,2008-08-17,17,8,2008,3,Sunday,87454.86,3643.95,7,87454.86,NULL,NULL,NULL
11394000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-08-18,18,8,2008,3,Monday,87562.40,3648.43,5,87562.40,NULL,NULL,NULL
11395000,"Project Apollo","Petar Kovačić",NULL,unknown,closed,2008-08-18,18,8,2008,3,Monday,87439.11,3643.30,36,87439.11,NULL,NULL,NULL
11396000,"Project Orion","Luka Knežević",NULL,unknown,closed,2008-08-18,18,8,2008,3,Monday,87562.15,3648.42,6,87562.15,NULL,NULL,NULL
11397000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-08-18,18,8,2008,3,Monday,87558.78,3648.28,4,87558.78,NULL,NULL,NULL
11398000,"Project Nova","Petra Babić",NULL,unknown,closed,2008-08-19,19,8,2008,3,Tuesday,87408.20,3642.01,4,87408.20,NULL,NULL,NULL
11400000,"Project Orion","Luka Knežević",NULL,unknown,closed,2008-08-24,24,8,2008,3,Sunday,87418.84,3642.45,6,87418.84,NULL,NULL,NULL
11403000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-08-24,24,8,2008,3,Sunday,87294.29,3637.26,17,87294.29,NULL,NULL,NULL
11404000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-08-24,24,8,2008,3,Sunday,87294.18,3637.26,13,87294.18,NULL,NULL,NULL
11405000,"Project Eclipse","Petra Jurić",NULL,unknown,closed,2008-08-24,24,8,2008,3,Sunday,87414.17,3642.26,7,87414.17,NULL,NULL,NULL
11407000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-08-24,24,8,2008,3,Sunday,87413.82,3642.24,4,87413.82,NULL,NULL,NULL
11408000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-08-24,24,8,2008,3,Sunday,87410.68,3642.11,6,87410.68,NULL,NULL,NULL
11409000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-08-25,25,8,2008,3,Monday,87393.68,3641.40,7,87393.68,NULL,NULL,NULL
11410000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-08-25,25,8,2008,3,Monday,87270.22,3636.26,6,87270.22,NULL,NULL,NULL
11411000,"Project Horizon","Marko Božić",NULL,unknown,closed,2008-08-25,25,8,2008,3,Monday,87386.44,3641.10,3,87386.44,NULL,NULL,NULL
11412000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-08-26,26,8,2008,3,Tuesday,87366.55,3640.27,4,87366.55,NULL,NULL,NULL
11413000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-08-27,27,8,2008,3,Wednesday,87346.17,3639.42,4,87346.17,NULL,NULL,NULL
11415000,"Project Quantum","Ivana Knežević",NULL,unknown,closed,2008-08-27,27,8,2008,3,Wednesday,87218.32,3634.10,3,87218.32,NULL,NULL,NULL
11416000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-08-28,28,8,2008,3,Thursday,87322.88,3638.45,7,87322.88,NULL,NULL,NULL
11418000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-08-28,28,8,2008,3,Thursday,87317.26,3638.22,5,87317.26,NULL,NULL,NULL
11420000,"Project Aurora","Petra Novak",NULL,unknown,closed,2008-08-31,31,8,2008,3,Sunday,87250.91,3635.45,3,87250.91,NULL,NULL,NULL
11421000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-08-31,31,8,2008,3,Sunday,87126.32,3630.26,3,87126.32,NULL,NULL,NULL
11422000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-08-31,31,8,2008,3,Sunday,87126.33,3630.26,7,87126.33,NULL,NULL,NULL
11423000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-08-31,31,8,2008,3,Sunday,87126.49,3630.27,8,87126.49,NULL,NULL,NULL
11424000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-08-31,31,8,2008,3,Sunday,87248.97,3635.37,7,87248.97,NULL,NULL,NULL
11425000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-08-31,31,8,2008,3,Sunday,87125.50,3630.23,20,87125.50,NULL,NULL,NULL
11426000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-08-31,31,8,2008,3,Sunday,87124.07,3630.17,7,87124.07,NULL,NULL,NULL
11427000,"Project Horizon","Luka Horvat",NULL,unknown,closed,2008-08-31,31,8,2008,3,Sunday,87123.89,3630.16,21,87123.89,NULL,NULL,NULL
11428000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-08-31,31,8,2008,3,Sunday,87246.06,3635.25,4,87246.06,NULL,NULL,NULL
11429000,"Project Eclipse","Petra Jurić",NULL,unknown,closed,2008-08-31,31,8,2008,3,Sunday,87242.59,3635.11,10,87242.59,NULL,NULL,NULL
11430000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-08-31,31,8,2008,3,Sunday,87242.51,3635.10,3,87242.51,NULL,NULL,NULL
11431000,"Project Eclipse","Petra Jurić",NULL,unknown,closed,2008-08-31,31,8,2008,3,Sunday,87241.92,3635.08,6,87241.92,NULL,NULL,NULL
11432000,"Project Apollo","Katarina Božić",NULL,unknown,closed,2008-09-01,1,9,2008,3,Monday,87097.52,3629.06,12,87097.52,NULL,NULL,NULL
11434000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-09-02,2,9,2008,3,Tuesday,87076.80,3628.20,6,87076.80,NULL,NULL,NULL
11435000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-09-02,2,9,2008,3,Tuesday,87074.27,3628.09,20,87074.27,NULL,NULL,NULL
11436000,"Project Quantum","Ivan Horvat",NULL,unknown,closed,2008-09-03,3,9,2008,3,Wednesday,87055.49,3627.31,15,87055.49,NULL,NULL,NULL
11437000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-09-03,3,9,2008,3,Wednesday,87050.10,3627.09,13,87050.10,NULL,NULL,NULL
11438000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-09-04,4,9,2008,3,Thursday,87152.80,3631.37,23,87152.80,NULL,NULL,NULL
11443000,"Project Eclipse","Petra Jurić",NULL,unknown,closed,2008-09-04,4,9,2008,3,Thursday,87151.14,3631.30,4,87151.14,NULL,NULL,NULL
11444000,"Project Apollo","Petar Kovačić",NULL,unknown,closed,2008-09-07,7,9,2008,3,Sunday,86958.41,3623.27,11,86958.41,NULL,NULL,NULL
11445000,"Project Nova","Petra Babić",NULL,unknown,closed,2008-09-07,7,9,2008,3,Sunday,86957.14,3623.21,3,86957.14,NULL,NULL,NULL
11446000,"Project Phoenix","Ivan Vuković",NULL,unknown,closed,2008-09-07,7,9,2008,3,Sunday,86954.55,3623.11,8,86954.55,NULL,NULL,NULL
11447000,"Project Nova","Ana Marić",NULL,unknown,closed,2008-09-07,7,9,2008,3,Sunday,86951.50,3622.98,6,86951.50,NULL,NULL,NULL
11448000,"Project Phoenix","Ivan Vuković",NULL,unknown,closed,2008-09-08,8,9,2008,3,Monday,86935.44,3622.31,6,86935.44,NULL,NULL,NULL
11449000,"Project Vega","Petar Knežević",NULL,unknown,closed,2008-09-08,8,9,2008,3,Monday,86934.15,3622.26,4,86934.15,NULL,NULL,NULL
11450000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-09-08,8,9,2008,3,Monday,87055.97,3627.33,5,87055.97,NULL,NULL,NULL
11452000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-09-08,8,9,2008,3,Monday,86929.36,3622.06,22,86929.36,NULL,NULL,NULL
11453000,"Project Atlas","Marko Novak",NULL,unknown,closed,2008-09-09,9,9,2008,3,Tuesday,87035.36,3626.47,4,87035.36,NULL,NULL,NULL
11454000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-09-09,9,9,2008,3,Tuesday,86908.57,3621.19,11,86908.57,NULL,NULL,NULL
11455000,"Project Phoenix","Ivan Vuković",NULL,unknown,closed,2008-09-09,9,9,2008,3,Tuesday,86906.60,3621.11,31,86906.60,NULL,NULL,NULL
11458000,"Project Solaris","Josip Božić",NULL,unknown,closed,2008-09-10,10,9,2008,3,Wednesday,86885.91,3620.25,30,86885.91,NULL,NULL,NULL
11459000,"Project Nova","Petra Babić",NULL,unknown,closed,2008-09-10,10,9,2008,3,Wednesday,86885.07,3620.21,15,86885.07,NULL,NULL,NULL
